year,month,state,handgun_unadjusted,long_gun_unadjusted,total_unadjusted,handgun_adjusted,long_gun_adjusted,total_adjusted
2006,07,Massachusetts,1527,1075,2602,1925,1545,3470
2006,07,Michigan,2080,8331,10412,2438,13862,16300
2006,07,Minnesota,3114,7797,10911,3847,12762,16609
2006,07,Mississippi,3949,4957,8906,4638,9559,14197
2006,07,Missouri,3893,8120,12013,4766,13163,17929
2006,07,Montana,1510,3341,4851,1660,4521,6181
2006,07,Nebraska,0,1397,1397,2,2500,2502
2006,07,Nevada,2529,2206,4734,2893,2910,5803
2006,07,New Hampshire,1169,1696,2866,1410,2353,3763
2006,07,New Jersey,1431,1200,2631,1519,1603,3122
2006,07,New Mexico,2524,2980,5504,2989,3967,6956
2006,07,New York,2968,7244,10211,3302,11447,14749
2006,07,North Carolina,304,7785,8088,379,13164,13543
2006,07,North Dakota,488,1757,2245,610,2610,3220
2006,07,Ohio,8394,10965,19359,10943,15874,26817
2006,07,Oklahoma,4796,5671,10466,5781,8988,14769
2006,07,Oregon,4667,6922,11590,5579,9876,15455
2006,07,Pennsylvania,90,34423,34514,105,43146,43251
2006,07,Puerto Rico,612,164,776,641,167,809
2006,07,Rhode Island,397,376,773,481,502,984
2006,07,South Carolina,3857,3628,7484,4655,5975,10630
2006,07,South Dakota,653,2282,2936,862,3708,4570
2006,07,Tennessee,7801,7435,15236,9065,11367,20432
2006,07,Texas,17629,23416,41044,20891,34282,55173
2006,07,United States,196638,290758,487396,228885,424288,653173
2006,07,Utah,2001,3480,5481,2463,5558,8021
2006,07,Vermont,469,673,1142,519,1016,1536
2006,07,Virgin Islands,19,3,22,,,
2006,07,Virginia,8786,8657,17443,9338,12045,21384
2006,07,Washington,5765,6622,12387,6819,8943,15762
2006,07,West Virginia,2492,4002,6493,3077,6542,9618
2006,07,Wisconsin,2940,6873,9813,3786,12335,16121
2006,07,Wyoming,796,1685,2482,970,2305,3275
2006,08,Alabama,7319,8724,16044,8135,10827,18962
2006,08,Alaska,1663,3092,4755,1640,2484,4124
2006,08,Arizona,7601,8051,15652,8551,7779,16329
2006,08,Arkansas,3220,6716,9935,3790,8174,11965
2006,08,California,17357,19742,37099,18897,20212,39109
2006,08,Colorado,8437,11597,20034,8653,11529,20182
2006,08,Connecticut,2041,1917,3958,2436,2406,4842
2006,08,Delaware,495,759,1254,556,885,1440
2006,08,District of Columbia,6,1,7,6,,6
2006,08,Florida,20074,15038,35112,21122,16945,38067
2006,08,Georgia,7062,9643,16705,8073,11520,19593
2006,08,Guam,12,20,32,14,18,31
2006,08,Hawaii,0,0,0,,,
2006,08,Idaho,1719,4006,5726,1841,4254,6095
2006,08,Illinois,5402,8938,14340,6220,9256,15475
2006,08,Indiana,6301,8779,15080,7056,9891,16947
2006,08,Iowa,16,2861,2878,20,3774,3795
2006,08,Kansas,3227,4939,8166,3627,5340,8967
2006,08,Kentucky,6389,9342,15731,7429,10825,18254
2006,08,Louisiana,6677,9998,16675,7239,10689,17928
2006,08,Maine,1333,2957,4290,1396,3199,4595
2006,08,Mariana Islands,0,0,0,,,
2006,08,Maryland,648,4011,4658,680,4538,5218
2006,08,Massachusetts,1979,1420,3399,2099,1591,3690
2006,08,Michigan,2233,12723,14956,2516,14294,16810
2006,08,Minnesota,3510,12360,15870,3809,11759,15568
2006,08,Mississippi,4352,8307,12659,4716,9432,14148
2006,08,Missouri,4674,12843,17516,5079,13836,18915
2006,08,Montana,1869,4366,6235,1809,4446,6255
2006,08,Nebraska,1,2055,2056,2,2304,2306
2006,08,Nevada,3176,2830,6006,3134,2926,6061
2006,08,New Hampshire,1392,2229,3620,1534,2455,3989
2006,08,New Jersey,1409,1656,3065,1545,1879,3424
2006,08,New Mexico,3114,3942,7057,3174,4173,7347
2006,08,New York,3242,9770,13012,3560,11763,15323
2006,08,North Carolina,338,11846,12184,376,13153,13529
2006,08,North Dakota,578,2774,3352,667,2773,3440
2006,08,Ohio,9360,13675,23035,11601,16276,27877
2006,08,Oklahoma,5537,8503,14040,6130,8991,15121
2006,08,Oregon,5189,8381,13570,5764,9769,15533
2006,08,Pennsylvania,63,41747,41810,75,47326,47401
2006,08,Puerto Rico,546,200,746,519,161,680
2006,08,Rhode Island,432,429,861,499,509,1008
2006,08,South Carolina,3819,5761,9580,4533,5955,10488
2006,08,South Dakota,823,3200,4023,931,3400,4331
2006,08,Tennessee,8878,11472,20350,9760,11995,21755
2006,08,Texas,18990,37349,56340,21209,34810,56019
2006,08,United States,216786,402744,619530,242587,439146,681732
2006,08,Utah,1991,4502,6493,2356,5584,7939
2006,08,Vermont,566,1014,1581,618,1239,1857
2006,08,Virgin Islands,33,1,34,,,
2006,08,Virginia,7942,10058,18000,9036,11775,20812
2006,08,Washington,6613,8521,15134,7274,9021,16295
2006,08,West Virginia,2775,4627,7402,3148,5640,8788
2006,08,Wisconsin,3394,10844,14237,3897,12194,16091
2006,08,Wyoming,970,2210,3180,1064,2273,3337
2006,09,Alabama,7237,11747,18984,8522,11692,20213
2006,09,Alaska,1394,2694,4088,1661,2454,4116
2006,09,Arizona,7321,7862,15182,7873,7611,15484
2006,09,Arkansas,3398,9338,12736,3932,8533,12465
2006,09,California,18464,21458,39921,20723,21941,42665
2006,09,Colorado,7431,12387,19818,8115,11682,19797
2006,09,Connecticut,2101,2260,4362,2545,2388,4933
2006,09,Delaware,487,1019,1506,544,1021,1565
2006,09,District of Columbia,1,0,1,3,,3
2006,09,Florida,18997,15809,34806,21085,17148,38233
2006,09,Georgia,6740,10992,17732,8150,11607,19757
2006,09,Guam,13,15,29,14,19,33
2006,09,Hawaii,0,0,0,,,
2006,09,Idaho,1998,5851,7849,2007,4565,6572
2006,09,Illinois,5397,9259,14655,6212,9518,15731
2006,09,Indiana,6211,10058,16269,7617,10853,18470
2006,09,Iowa,15,4884,4899,19,4708,4727
2006,09,Kansas,3331,6570,9901,3843,6463,10306
2006,09,Kentucky,6775,11473,18248,7929,12126,20055
2006,09,Louisiana,6821,12198,19019,7058,10182,17241
2006,09,Maine,1571,4696,6267,1445,3235,4680
2006,09,Mariana Islands,0,1,1,,,
2006,09,Maryland,468,4818,5286,528,4714,5242
2006,09,Massachusetts,1890,1668,3557,2131,1647,3778
2006,09,Michigan,2309,19346,21655,2698,15534,18231
2006,09,Minnesota,4149,20346,24495,4365,12363,16728
2006,09,Mississippi,3777,9557,13334,4622,10700,15322
2006,09,Missouri,4572,13955,18526,5081,14277,19357
2006,09,Montana,1869,5991,7860,1848,4916,6764
2006,09,Nebraska,0,3027,3027,3,2689,2692
2006,09,Nevada,2396,2704,5100,2789,2836,5626
2006,09,New Hampshire,1632,3159,4792,1579,2605,4184
2006,09,New Jersey,1331,1855,3186,1500,1941,3441
2006,09,New Mexico,2731,4113,6844,3028,4123,7151
2006,09,New York,3618,16136,19754,3811,12580,16391
2006,09,North Carolina,332,13089,13421,381,13494,13875
2006,09,North Dakota,558,3868,4425,599,2709,3309
2006,09,Ohio,10078,17235,27313,12075,18557,30633
2006,09,Oklahoma,5232,9334,14565,6311,9970,16281
2006,09,Oregon,5590,12232,17822,5782,9892,15674
2006,09,Pennsylvania,84,50920,51004,97,50894,50992
2006,09,Puerto Rico,678,201,879,646,155,800
2006,09,Rhode Island,461,548,1009,511,532,1043
2006,09,South Carolina,3901,6503,10404,4665,6248,10914
2006,09,South Dakota,876,5138,6014,931,3871,4802
2006,09,Tennessee,8506,11547,20053,9962,12364,22326
2006,09,Texas,19250,42855,62105,22435,34889,57324
2006,09,United States,217554,500030,717584,247947,475603,723550
2006,09,Utah,2247,6421,8668,2539,5749,8288
2006,09,Vermont,673,1720,2394,677,1309,1986
2006,09,Virgin Islands,19,1,20,,,
2006,09,Virginia,7895,12392,20286,9066,12311,21377
2006,09,Washington,6295,10272,16567,7251,9201,16452
2006,09,West Virginia,3116,7935,11052,3558,7716,11274
2006,09,Wisconsin,4181,17834,22015,4298,13875,18173
2006,09,Wyoming,1141,2742,3883,1189,2279,3468
2006,10,Alabama,7175,12169,19345,8154,11348,19502
2006,10,Alaska,1726,2786,4512,1500,2188,3687
2006,10,Arizona,6581,7428,14010,7507,7238,14745
2006,10,Arkansas,3290,10739,14029,3769,7952,11721
2006,10,California,17179,17908,35087,18755,19058,37813
2006,10,Colorado,7557,12939,20496,8055,11199,19254
2006,10,Connecticut,2654,2840,5494,2532,2197,4729
2006,10,Delaware,558,1212,1770,593,980,1573
2006,10,District of Columbia,2,0,2,2,,2
2006,10,Florida,20580,18349,38929,21147,17026,38173
2006,10,Georgia,6895,13988,20882,7521,10525,18046
2006,10,Guam,11,20,31,13,16,29
2006,10,Hawaii,0,0,0,,,
2006,10,Idaho,1763,5666,7429,1974,4501,6475
2006,10,Illinois,6161,11011,17172,6202,9365,15567
2006,10,Indiana,6362,11306,17668,6741,9312,16052
2006,10,Iowa,30,6267,6296,36,4258,4294
2006,10,Kansas,3798,7517,11316,3755,5900,9655
2006,10,Kentucky,6881,13867,20747,7644,11425,19069
2006,10,Louisiana,6727,14687,21414,7186,10115,17301
2006,10,Maine,1574,6595,8169,1446,3210,4656
2006,10,Mariana Islands,0,4,4,,,
2006,10,Maryland,1244,5727,6971,1403,4525,5927
2006,10,Massachusetts,1923,1920,3842,2035,1558,3593
2006,10,Michigan,2321,19632,21953,2438,14292,16730
2006,10,Minnesota,3829,21616,25445,3895,11878,15773
2006,10,Mississippi,3786,10908,14694,4231,8996,13227
2006,10,Missouri,4623,18074,22697,4849,13378,18227
2006,10,Montana,1781,7016,8797,1874,4500,6375
2006,10,Nebraska,2,3958,3960,3,2650,2653
2006,10,Nevada,2668,2764,5432,2725,2725,5450
2006,10,New Hampshire,1686,3582,5268,1690,2489,4178
2006,10,New Jersey,1519,2198,3717,1609,1833,3443
2006,10,New Mexico,2881,4262,7143,2965,3964,6929
2006,10,New York,3636,17207,20843,3705,11823,15528
2006,10,North Carolina,345,15498,15843,363,13378,13741
2006,10,North Dakota,535,4839,5374,589,2506,3095
2006,10,Ohio,10940,17958,28897,11930,16314,28244
2006,10,Oklahoma,5722,10571,16293,6174,9034,15208
2006,10,Oregon,5017,9342,14359,5748,9084,14832
2006,10,Pennsylvania,94,54242,54336,89,48375,48465
2006,10,Puerto Rico,728,161,889,674,153,828
2006,10,Rhode Island,479,568,1046,484,488,972
2006,10,South Carolina,4013,7044,11057,4642,6190,10832
2006,10,South Dakota,751,6717,7468,851,3592,4443
2006,10,Tennessee,9105,13270,22375,9931,11990,21920
2006,10,Texas,19345,38837,58181,20908,33635,54543
2006,10,United States,222965,539908,762872,239282,442404,681686
2006,10,Utah,2090,6019,8109,2549,5452,8001
2006,10,Vermont,636,1949,2585,650,1232,1882
2006,10,Virgin Islands,35,2,37,,,
2006,10,Virginia,8451,13952,22404,8965,11764,20729
2006,10,Washington,6926,10852,17777,7110,9033,16144
2006,10,West Virginia,3042,9380,12421,3313,6739,10051
2006,10,Wisconsin,4348,19910,24258,4197,12997,17194
2006,10,Wyoming,961,2636,3597,1167,2386,3553
2006,11,Alabama,8056,19665,27721,8542,11684,20225
2006,11,Alaska,1528,2299,3827,1745,2374,4119
2006,11,Arizona,6346,7882,14227,7322,7357,14680
2006,11,Arkansas,3485,14821,18306,3904,8330,12233
2006,11,California,18724,22437,41161,20626,21209,41835
2006,11,Colorado,8213,13355,21568,8783,11477,20260
2006,11,Connecticut,2435,3167,5602,2572,2384,4956
2006,11,Delaware,600,1612,2211,641,998,1639
2006,11,District of Columbia,3,0,3,3,,3
2006,11,Florida,20586,23568,44154,21282,18260,39542
2006,11,Georgia,6760,17378,24137,7733,12202,19935
2006,11,Guam,14,33,47,13,33,46
2006,11,Hawaii,0,0,0,,,
2006,11,Idaho,1661,4707,6368,1895,4472,6367
2006,11,Illinois,5819,13324,19143,5925,9294,15218
2006,11,Indiana,6928,16399,23327,7155,10177,17332
2006,11,Iowa,28,7861,7888,26,4200,4225
2006,11,Kansas,3537,9270,12806,3734,5683,9416
2006,11,Kentucky,7137,17163,24300,7604,11507,19111
2006,11,Louisiana,6068,16909,22977,6929,10055,16984
2006,11,Maine,1308,4300,5608,1498,3380,4878
2006,11,Mariana Islands,0,2,2,,,
2006,11,Maryland,1590,7590,9180,1655,4570,6225
2006,11,Massachusetts,1949,2289,4238,2114,1745,3859
2006,11,Michigan,2171,23263,25434,2429,14371,16800
2006,11,Minnesota,3183,14088,17271,3947,12390,16337
2006,11,Mississippi,4177,19281,23458,4615,9222,13838
2006,11,Missouri,4472,18598,23069,5120,13174,18294
2006,11,Montana,1331,4354,5685,1722,4578,6301
2006,11,Nebraska,2,5010,5013,2,2983,2986
2006,11,Nevada,2463,3132,5595,2684,2724,5409
2006,11,New Hampshire,1742,3109,4851,1794,2520,4313
2006,11,New Jersey,1406,2842,4248,1552,1919,3471
2006,11,New Mexico,2805,4489,7294,3159,4059,7218
2006,11,New York,3311,18407,21718,3741,12314,16055
2006,11,North Carolina,367,20947,21315,375,13703,14078
2006,11,North Dakota,534,3551,4084,618,2862,3480
2006,11,Ohio,11431,27600,39031,11873,17050,28923
2006,11,Oklahoma,5227,12520,17747,5882,8804,14686
2006,11,Oregon,5564,10312,15876,5949,9827,15775
2006,11,Pennsylvania,568,62277,62844,376,49632,50008
2006,11,Puerto Rico,708,146,855,705,169,874
2006,11,Rhode Island,498,636,1134,519,509,1028
2006,11,South Carolina,4444,9996,14440,4570,6544,11114
2006,11,South Dakota,761,5298,6059,919,3898,4816
2006,11,Tennessee,9858,18443,28301,10280,12424,22704
2006,11,Texas,19677,44560,64237,20745,34157,54902
2006,11,United States,226272,631353,857625,244355,455911,700266
2006,11,Utah,2527,7478,10004,2549,5768,8317
2006,11,Vermont,516,1876,2391,635,1340,1975
2006,11,Virgin Islands,30,4,34,,,
2006,11,Virginia,9027,19623,28650,9579,12767,22346
2006,11,Washington,6658,9645,16303,7187,9202,16389
2006,11,West Virginia,3088,12080,15168,3401,6857,10258
2006,11,Wisconsin,3937,19214,23151,4125,13082,17207
2006,11,Wyoming,1016,2546,3563,1133,2355,3488
2006,12,Alabama,11517,29094,40611,8304,11854,20158
2006,12,Alaska,2279,3256,5535,1917,2449,4365
2006,12,Arizona,9568,12516,22084,7475,7423,14899
2006,12,Arkansas,5068,17261,22329,3783,8273,12056
2006,12,California,26529,31620,58148,24042,23475,47517
2006,12,Colorado,9090,16500,25590,7912,11288,19200
2006,12,Connecticut,3026,3432,6458,2642,2460,5102
2006,12,Delaware,776,1903,2679,657,992,1649
2006,12,District of Columbia,8,1,9,8,,8
2006,12,Florida,24298,31596,55894,20865,17191,38056
2006,12,Georgia,10937,28774,39711,7847,12170,20017
2006,12,Guam,18,32,50,15,25,40
2006,12,Hawaii,0,0,0,,,
2006,12,Idaho,2387,7455,9842,1807,4477,6285
2006,12,Illinois,6960,13882,20842,5945,9067,15012
2006,12,Indiana,8121,18030,26151,6946,10412,17357
2006,12,Iowa,40,8462,8502,29,4371,4401
2006,12,Kansas,4966,11710,16676,4231,6278,10509
2006,12,Kentucky,10868,22960,33828,7693,11595,19289
2006,12,Louisiana,8967,23871,32838,6966,10093,17059
2006,12,Maine,1649,4342,5991,1582,3482,5064
2006,12,Mariana Islands,0,12,12,,,
2006,12,Maryland,1459,7891,9350,1534,4695,6229
2006,12,Massachusetts,2251,2152,4402,2091,1769,3860
2006,12,Michigan,2773,23438,26211,2464,15656,18120
2006,12,Minnesota,4849,15093,19942,4521,13028,17549
2006,12,Mississippi,6057,22831,28887,4604,8848,13453
2006,12,Missouri,6015,24599,30614,5034,14412,19446
2006,12,Montana,2307,6338,8645,1913,4653,6566
2006,12,Nebraska,1,5666,5667,0,2788,2788
2006,12,Nevada,3400,4641,8041,2720,2784,5504
2006,12,New Hampshire,1993,3323,5316,1856,2658,4514
2006,12,New Jersey,1557,2963,4520,1636,2069,3704
2006,12,New Mexico,3692,6929,10620,3020,4174,7194
2006,12,New York,3644,19434,23078,3687,13879,17566
2006,12,North Carolina,447,29861,30307,390,13531,13921
2006,12,North Dakota,700,3280,3980,601,2745,3346
2006,12,Ohio,15610,28225,43835,12780,17231,30011
2006,12,Oklahoma,8215,17680,25895,6413,9206,15619
2006,12,Oregon,6811,15376,22187,5651,9708,15360
2006,12,Pennsylvania,198,65333,65531,161,54295,54457
2006,12,Puerto Rico,634,127,760,567,127,694
2006,12,Rhode Island,550,724,1274,531,579,1111
2006,12,South Carolina,5889,14172,20062,4474,6171,10645
2006,12,South Dakota,1143,5260,6403,934,3713,4647
2006,12,Tennessee,13856,25575,39431,10336,12300,22636
2006,12,Texas,28934,69595,98529,21020,34248,55268
2006,12,United States,305352,792363,1097715,247540,462107,709647
2006,12,Utah,3864,12835,16699,2586,6083,8669
2006,12,Vermont,746,1711,2456,770,1455,2225
2006,12,Virgin Islands,40,4,44,,,
2006,12,Virginia,11483,23227,34709,9658,12628,22286
2006,12,Washington,7722,13815,21537,6773,9206,15979
2006,12,West Virginia,4827,13243,18070,3569,7568,11137
2006,12,Wisconsin,5116,16482,21598,4398,14197,18595
2006,12,Wyoming,1502,3832,5334,1072,2280,3352
2007,01,Alabama,10110,10888,20998,8746,11430,20176
2007,01,Alaska,1451,1548,2999,1795,2325,4120
2007,01,Arizona,7143,6372,13516,6996,6830,13826
2007,01,Arkansas,4389,6938,11327,3902,7816,11718
2007,01,California,33373,32804,66177,33476,34781,68257
2007,01,Colorado,7713,9632,17345,7935,10928,18863
2007,01,Connecticut,2691,2526,5216,2424,2450,4874
2007,01,Delaware,691,860,1551,646,991,1637
2007,01,District of Columbia,6,75,80,5,,5
2007,01,Florida,22197,16042,38239,21243,16225,37468
2007,01,Georgia,8556,9982,18538,7532,10905,18436
2007,01,Guam,14,25,40,14,27,41
2007,01,Hawaii,0,0,0,,,
2007,01,Idaho,1691,3274,4964,1816,4293,6110
2007,01,Illinois,6013,8165,14178,5663,8669,14332
2007,01,Indiana,7924,9403,17327,6774,10001,16774
2007,01,Iowa,18,3400,3418,14,4145,4159
2007,01,Kansas,3991,5352,9342,3459,5683,9142
2007,01,Kentucky,8335,10552,18887,7472,11506,18979
2007,01,Louisiana,7792,8591,16383,7323,9976,17299
2007,01,Maine,1402,2375,3777,1484,3405,4889
2007,01,Mariana Islands,0,0,0,,,
2007,01,Maryland,2060,3802,5862,1983,4413,6396
2007,01,Massachusetts,2191,1709,3901,2039,1703,3741
2007,01,Michigan,2616,11432,14048,2451,14387,16837
2007,01,Minnesota,4400,7992,12392,4328,12043,16371
2007,01,Mississippi,5126,8012,13138,4585,8785,13370
2007,01,Missouri,5296,11018,16314,5008,12155,17163
2007,01,Montana,1528,3040,4568,1809,4393,6203
2007,01,Nebraska,4,2190,2195,4,2671,2675
2007,01,Nevada,2773,2401,5174,2793,2647,5440
2007,01,New Hampshire,1871,2135,4006,1764,2516,4280
2007,01,New Jersey,1503,1741,3244,1536,1816,3352
2007,01,New Mexico,3044,3873,6917,3118,4216,7335
2007,01,New York,4183,10738,14922,3641,12932,16573
2007,01,North Carolina,435,12441,12876,381,13238,13618
2007,01,North Dakota,673,2184,2857,642,2879,3521
2007,01,Ohio,12953,15771,28723,12001,17722,29723
2007,01,Oklahoma,5654,7502,13156,5263,7978,13241
2007,01,Oregon,5608,7916,13523,5613,9580,15192
2007,01,Pennsylvania,124,49871,49995,138,51986,52124
2007,01,Puerto Rico,639,155,794,641,176,817
2007,01,Rhode Island,562,503,1065,524,498,1022
2007,01,South Carolina,5115,5312,10427,4589,5835,10425
2007,01,South Dakota,975,2774,3749,895,3582,4478
2007,01,Tennessee,11804,11223,23027,10636,12024,22660
2007,01,Texas,22975,29240,52215,21054,32765,53818
2007,01,United States,268898,405048,673946,253820,454844,708664
2007,01,Utah,2424,4689,7114,2485,5515,7999
2007,01,Vermont,612,834,1445,667,1267,1934
2007,01,Virgin Islands,26,6,32,,,
2007,01,Virginia,10206,11332,21538,9867,12409,22277
2007,01,Washington,7297,7597,14894,7042,8859,15900
2007,01,West Virginia,3639,5243,8881,3446,6380,9825
2007,01,Wisconsin,4110,9789,13899,4344,13596,17940
2007,01,Wyoming,974,1780,2753,1065,2251,3315
2007,02,Alabama,10645,10172,20816,8377,11054,19431
2007,02,Alaska,1642,1991,3633,1725,2502,4227
2007,02,Arizona,8775,6926,15700,7042,6684,13727
2007,02,Arkansas,5360,7048,12408,3722,7436,11158
2007,02,California,38432,37258,75690,36954,37341,74296
2007,02,Colorado,9151,10965,20116,8545,11577,20122
2007,02,Connecticut,2757,2259,5016,2436,2332,4767
2007,02,Delaware,693,765,1458,602,904,1505
2007,02,District of Columbia,1,0,1,1,,1
2007,02,Florida,23773,15975,39748,21422,16262,37684
2007,02,Georgia,10108,10451,20559,7340,10661,18001
2007,02,Guam,12,21,33,11,20,31
2007,02,Hawaii,0,0,0,,,
2007,02,Idaho,2281,3957,6238,1929,4212,6140
2007,02,Illinois,6668,8513,15181,5625,8517,14143
2007,02,Indiana,7622,8721,16343,5982,9036,15018
2007,02,Iowa,31,3546,3577,26,4071,4098
2007,02,Kansas,4827,5462,10288,3885,5987,9872
2007,02,Kentucky,9638,10881,20519,7191,10333,17524
2007,02,Louisiana,7996,7253,15249,6600,9737,16337
2007,02,Maine,1334,2171,3506,1269,2996,4265
2007,02,Mariana Islands,0,10,10,,,
2007,02,Maryland,2237,4181,6418,1975,4353,6329
2007,02,Massachusetts,2201,1498,3699,2023,1616,3639
2007,02,Michigan,2680,11900,14579,2380,13511,15892
2007,02,Minnesota,4545,8361,12906,4094,10757,14850
2007,02,Mississippi,6338,7148,13486,4440,8557,12997
2007,02,Missouri,5919,12938,18857,4805,12896,17701
2007,02,Montana,1780,3554,5334,1674,4312,5986
2007,02,Nebraska,1,2130,2131,0,2669,2669
2007,02,Nevada,2965,2426,5390,2741,2463,5205
2007,02,New Hampshire,1702,1958,3660,1625,2334,3959
2007,02,New Jersey,1637,1616,3253,1582,1828,3411
2007,02,New Mexico,3660,4284,7944,3081,4002,7083
2007,02,New York,3735,10058,13793,3503,11835,15338
2007,02,North Carolina,546,12563,13109,366,12836,13202
2007,02,North Dakota,784,1901,2685,671,2557,3228
2007,02,Ohio,13806,14792,28598,10596,15699,26295
2007,02,Oklahoma,8043,8890,16933,6111,8715,14826
2007,02,Oregon,6141,9120,15261,5545,9404,14950
2007,02,Pennsylvania,105,47462,47566,99,48246,48345
2007,02,Puerto Rico,510,141,651,544,162,706
2007,02,Rhode Island,565,525,1090,517,528,1045
2007,02,South Carolina,6150,5331,11481,4325,5600,9925
2007,02,South Dakota,1096,2760,3856,869,3252,4121
2007,02,Tennessee,13512,11785,25298,10371,11330,21702
2007,02,Texas,25622,28071,53693,20902,32334,53236
2007,02,United States,300726,414335,715060,250265,442446,692711
2007,02,Utah,3042,5003,8044,2609,5278,7887
2007,02,Vermont,791,1194,1984,613,1211,1824
2007,02,Virgin Islands,34,4,38,,,
2007,02,Virginia,10397,10572,20969,8662,11319,19981
2007,02,Washington,8334,8568,16902,7140,8735,15875
2007,02,West Virginia,4062,5587,9649,3206,6063,9270
2007,02,Wisconsin,4828,11659,16487,4002,12528,16530
2007,02,Wyoming,1212,2012,3224,1080,2178,3258
2007,03,Alabama,9607,9045,18653,8345,10681,19026
2007,03,Alaska,1882,2382,4264,1723,2481,4204
2007,03,Arizona,7927,6271,14198,6963,6450,13413
2007,03,Arkansas,4403,5869,10272,3623,7137,10760
2007,03,California,47629,45018,92646,39155,38375,77530
2007,03,Colorado,11540,13264,24804,9600,12424,22024
2007,03,Connecticut,3402,2808,6211,2609,2363,4972
